name,state_id,county_id,town_id,geo_id,lat,long,geometry
Plainfield,09,015,59980,0901559980,41.6991579806011,-71.89872458444401,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-71.96612200000116, 41.71469900094015], [-71.96276500000117, 41.716133000940154], [-71.95813200000116, 41.719616000940164], [-71.95727500000116, 41.72174200094017], [-71.95755000000116, 41.72403700094017], [-71.95625800000116, 41.72621800094018], [-71.95319500000116, 41.72640900094019], [-71.95019600000114, 41.725233000940186], [-71.94570700000116, 41.72252400094018], [-71.94483200000114, 41.72300900094017], [-71.94389600000116, 41.72531400094017], [-71.94169500000118, 41.72701700094016], [-71.93545400000114, 41.7294730009402], [-71.93274900000115, 41.73140100094019], [-71.93187300000115, 41.73427000094022], [-71.93148200000117, 41.734613000940215], [-71.92786200000116, 41.73493100094021], [-71.92373800000117, 41.734106000940216], [-71.92215400000116, 41.73438600094022], [-71.91895400000116, 41.73613100094022], [-71.91638200000116, 41.738700000940234], [-71.91394300000115, 41.74233000094026], [-71.91408800000116, 41.743922000940245], [-71.91530800000116, 41.746706000940264], [-71.91388000000114, 41.74843500094023], [-71.91291800000116, 41.7517640009403], [-71.91398700000116, 41.7544400009403], [-71.91803000000115, 41.75721600094029], [-71.91724100000114, 41.759714000940335], [-71.90016000000118, 41.76172000094031], [-71.87444900000116, 41.764457000940304], [-71.87170000000116, 41.76484800094032], [-71.83870500000116, 41.768833000940354], [-71.84130700000115, 41.75021900094027], [-71.84162600000114, 41.74962500094026], [-71.84649700000116, 41.716720000940164], [-71.85081400000115, 41.68875900094006], [-71.85570500000115, 41.65719200093992], [-71.85598600000115, 41.65615800093991], [-71.85791700000117, 41.64422700093989], [-71.87451600000117, 41.64212900093989], [-71.88427900000116, 41.6412190009399], [-71.88442200000115, 41.64120400093987], [-71.90906100000116, 41.638666000939835], [-71.93654900000115, 41.63588300093985], [-71.95193600000115, 41.63432800093984], [-71.95498300000115, 41.63479900093984], [-71.94976200000116, 41.66700300093997], [-71.94842300000114, 41.674769000939996], [-71.95350800000116, 41.67528400094], [-71.95330700000116, 41.67706100094], [-71.95565300000118, 41.679772000940005], [-71.95614300000115, 41.68269100094001], [-71.95463500000116, 41.68616100094003], [-71.95448900000115, 41.68884300094004], [-71.95570100000116, 41.69144700094006], [-71.95679700000116, 41.69255400094005], [-71.95929200000114, 41.69190600094005], [-71.96005700000117, 41.692133000940075], [-71.96240800000115, 41.69577100094006], [-71.96266500000118, 41.697858000940066], [-71.96188700000114, 41.69953900094011], [-71.96258800000115, 41.70549600094011], [-71.96541400000116, 41.70847000094011], [-71.96395100000117, 41.71074900094014], [-71.96632900000117, 41.714064000940134], [-71.96612200000116, 41.71469900094015]]]}}"
Watertown,09,005,80490,0900580490,41.616035151943024,-73.11774229410622,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-73.17075600000123, 41.669196000939976], [-73.16712200000124, 41.669661000939946], [-73.14203100000125, 41.672294000939985], [-73.14153100000124, 41.672709000939975], [-73.13930500000123, 41.668514000939915], [-73.13844400000123, 41.668614000939954], [-73.13571000000124, 41.66598400093993], [-73.13420300000124, 41.66558700093994], [-73.13387500000125, 41.66431100093993], [-73.13165300000125, 41.661669000939916], [-73.12934200000123, 41.66362700093993], [-73.12537300000123, 41.66422300093994], [-73.12356300000123, 41.663288000939936], [-73.12257400000125, 41.6610300009399], [-73.12090000000124, 41.66093900093994], [-73.11970500000123, 41.661550000939904], [-73.11702600000123, 41.661651000939926], [-73.11375400000124, 41.661070000939894], [-73.11445400000123, 41.65813200093992], [-73.11424100000123, 41.6571150009399], [-73.11058200000123, 41.657960000939916], [-73.10923500000123, 41.65802800093991], [-73.10731600000123, 41.656596000939906], [-73.10565800000123, 41.65792700093992], [-73.10036100000124, 41.656598000939894], [-73.09492500000124, 41.654831000939886], [-73.09435300000123, 41.653697000939914], [-73.09307100000123, 41.651602000939896], [-73.08268100000123, 41.64761200093987], [-73.08109600000124, 41.64765400093987], [-73.08132900000123, 41.64527200093987], [-73.08023800000124, 41.64025400093985], [-73.07730600000123, 41.63386900093984], [-73.07770400000125, 41.63125600093983], [-73.07149600000125, 41.6284580009398], [-73.06869700000124, 41.626724000939795], [-73.06649600000124, 41.62320900093978], [-73.06312100000122, 41.62090000093978], [-73.05911900000123, 41.61977800093979], [-73.05807400000123, 41.61557400093975], [-73.05866900000123, 41.61091900093973], [-73.05859700000123, 41.606796000939696], [-73.05802400000123, 41.606740000939716], [-73.05966500000123, 41.60579500093972], [-73.05894600000124, 41.602721000939695], [-73.06070000000123, 41.600811000939686], [-73.06038600000123, 41.59466300093965], [-73.05945800000121, 41.59160500093967], [-73.05742400000123, 41.58932400093964], [-73.05801000000123, 41.588647000939616], [-73.06420900000123, 41.58849100093965], [-73.07782500000121, 41.58748000093963], [-73.08034600000123, 41.586732000939655], [-73.08295500000123, 41.58561600093963], [-73.08514500000123, 41.58210800093963], [-73.08675500000123, 41.57959200093961], [-73.08940600000123, 41.57521100093959], [-73.09235300000124, 41.57049600093957], [-73.09385300000125, 41.570196000939575], [-73.09852900000124, 41.56897600093958], [-73.12908200000122, 41.56129300093955], [-73.13022100000123, 41.56105500093955], [-73.13087800000123, 41.56091700093954], [-73.14503600000123, 41.55782200093953], [-73.14727300000125, 41.56729500093955], [-73.14829900000124, 41.568775000939574], [-73.14837800000123, 41.57216600093958], [-73.14912100000123, 41.5753540009396], [-73.15032000000124, 41.58065300093962], [-73.15447300000123, 41.59980500093971], [-73.15775600000124, 41.612696000939756], [-73.15823000000124, 41.614449000939736], [-73.16555700000124, 41.64658600093988], [-73.16576000000124, 41.64860300093989], [-73.16918300000124, 41.66157000093992], [-73.17075600000123, 41.669196000939976]]]}}"
Orange,09,009,57600,0900957600,41.282707574352955,-73.02719543764537,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-73.08375200000123, 41.2814960009384], [-73.08153000000124, 41.282856000938395], [-73.07885200000125, 41.28449600093844], [-73.07545100000124, 41.28574900093844], [-73.07125100000124, 41.287296000938426], [-73.06875100000123, 41.28919600093843], [-73.06525100000124, 41.294896000938486], [-73.06505100000123, 41.297596000938476], [-73.06785100000123, 41.30099600093848], [-73.06641400000123, 41.302949000938504], [-73.06545400000124, 41.30483500093851], [-73.06481200000124, 41.30532000093851], [-73.06502700000122, 41.30612700093854], [-73.06174600000124, 41.31007900093853], [-73.05670100000121, 41.31216800093855], [-73.05462700000123, 41.311568000938564], [-73.05319600000124, 41.31114300093855], [-73.04911000000124, 41.31130000093854], [-73.04070700000123, 41.31389100093856], [-73.03357600000122, 41.313129000938574], [-73.02806400000124, 41.31187900093855], [-73.02062700000121, 41.31109500093854], [-73.01477800000123, 41.31082300093855], [-73.01307400000124, 41.31031900093855], [-73.00876400000122, 41.31041000093853], [-73.00069700000124, 41.312623000938544], [-72.99804800000123, 41.31409700093854], [-72.98914800000122, 41.31329700093853], [-72.98443700000124, 41.30216000093851], [-72.98426800000124, 41.30179000093849], [-72.98513900000124, 41.295936000938454], [-72.98598800000123, 41.29027800093844], [-72.98730200000124, 41.28824900093845], [-72.98618800000123, 41.28573700093844], [-72.98710500000124, 41.28279300093843], [-72.98714800000123, 41.282447000938426], [-72.98690800000122, 41.281159000938416], [-72.98403500000123, 41.28059900093842], [-72.98298500000124, 41.2812900009384], [-72.97994300000123, 41.279192000938394], [-72.98646800000124, 41.2730490009384], [-72.99202700000122, 41.26808900093834], [-72.99221100000123, 41.25889400093831], [-72.99236600000121, 41.248689000938285], [-72.99046000000124, 41.247724000938256], [-72.99093800000124, 41.24542900093824], [-72.99205100000124, 41.24490900093826], [-72.99501400000123, 41.24571100093825], [-72.99872900000123, 41.24636200093824], [-73.00023900000123, 41.24661800093825], [-73.00665100000123, 41.24820800093829], [-73.00678100000123, 41.248206000938275], [-73.01271500000122, 41.24951100093827], [-73.02122600000123, 41.25081000093832], [-73.02698000000123, 41.2523090009383], [-73.03030700000123, 41.2527790009383], [-73.03407300000123, 41.25385500093831], [-73.03516100000124, 41.25437800093827], [-73.04414400000124, 41.25681500093833], [-73.05151100000123, 41.25950000093831], [-73.05522500000123, 41.26129700093834], [-73.06205400000124, 41.264595000938364], [-73.07227700000124, 41.26971600093835], [-73.07899400000122, 41.273319000938386], [-73.08685200000124, 41.27659600093838], [-73.08375200000123, 41.2814960009384]]]}}"
Seymour,09,009,67610,0900967610,41.38100294802749,-73.08727540927936,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-73.14755500000123, 41.367696000938764], [-73.12694100000125, 41.37940600093882], [-73.12395000000123, 41.381682000938845], [-73.12002900000125, 41.38399100093883], [-73.11583300000123, 41.38626400093884], [-73.11426200000123, 41.38818600093885], [-73.11213000000123, 41.39341900093888], [-73.11052600000123, 41.39810400093891], [-73.10754100000123, 41.39861500093891], [-73.09563400000123, 41.398997000938905], [-73.08872500000123, 41.39968800093889], [-73.08798500000124, 41.4000150009389], [-73.08358500000124, 41.40376600093891], [-73.08186500000123, 41.405590000938915], [-73.07588800000123, 41.41039900093895], [-73.07430400000123, 41.410528000938946], [-73.07369500000122, 41.410553000938954], [-73.06847300000125, 41.410737000938965], [-73.07025600000124, 41.41136000093893], [-73.06958200000122, 41.41377300093896], [-73.06788100000124, 41.41666300093897], [-73.06526800000123, 41.41877000093899], [-73.06310800000124, 41.423598000938995], [-73.04165100000122, 41.420896000939], [-73.04640900000123, 41.40169100093891], [-73.04754300000124, 41.39583400093888], [-73.04760800000123, 41.39561100093887], [-73.04820300000122, 41.391499000938886], [-73.04907000000122, 41.38105300093885], [-73.04716200000124, 41.36053100093876], [-73.04993400000123, 41.360210000938714], [-73.06490800000124, 41.36029500093875], [-73.07225400000124, 41.360621000938735], [-73.08066200000125, 41.36289000093873], [-73.08585700000123, 41.36293900093875], [-73.08950100000123, 41.36130700093875], [-73.09116900000122, 41.360543000938726], [-73.09289000000122, 41.360791000938754], [-73.09481100000123, 41.36069500093872], [-73.10054000000123, 41.35401800093872], [-73.10235300000123, 41.35289600093871], [-73.11198600000124, 41.34975500093871], [-73.11934700000124, 41.34757300093868], [-73.12402800000123, 41.34556900093868], [-73.12465400000124, 41.34529600093869], [-73.12615400000125, 41.346596000938675], [-73.13605400000124, 41.3511960009387], [-73.13815500000123, 41.35389600093874], [-73.13957300000125, 41.36121100093874], [-73.14755500000123, 41.367696000938764]]]}}"
West Haven,09,009,82870,0900982870,41.273925105418684,-72.96715680661788,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-72.99313400000122, 41.244748000938266], [-72.99205100000124, 41.24490900093826], [-72.99093800000124, 41.24542900093824], [-72.99046000000124, 41.247724000938256], [-72.99236600000121, 41.248689000938285], [-72.99221100000123, 41.25889400093831], [-72.99202700000122, 41.26808900093834], [-72.98646800000124, 41.2730490009384], [-72.97994300000123, 41.279192000938394], [-72.98298500000124, 41.2812900009384], [-72.98403500000123, 41.28059900093842], [-72.98690800000122, 41.281159000938416], [-72.98714800000123, 41.282447000938426], [-72.98710500000124, 41.28279300093843], [-72.98618800000123, 41.28573700093844], [-72.98730200000124, 41.28824900093845], [-72.98598800000123, 41.29027800093844], [-72.98513900000124, 41.295936000938454], [-72.98426800000124, 41.30179000093849], [-72.98443700000124, 41.30216000093851], [-72.98914800000122, 41.31329700093853], [-72.97248600000123, 41.31194500093857], [-72.97017600000122, 41.31161300093854], [-72.96370800000123, 41.31090500093852], [-72.95814700000123, 41.31070100093854], [-72.95629600000123, 41.31045900093853], [-72.95743300000122, 41.30664800093851], [-72.95597400000122, 41.30514400093852], [-72.95684800000122, 41.30308500093851], [-72.95629900000122, 41.30160500093853], [-72.95264400000123, 41.299435000938495], [-72.95108500000121, 41.29726200093847], [-72.94987400000123, 41.29619300093846], [-72.95200500000124, 41.294466000938456], [-72.94791800000124, 41.29206400093845], [-72.94651400000122, 41.292891000938475], [-72.94370200000122, 41.28986200093844], [-72.9429300000012, 41.28900700093846], [-72.94021000000122, 41.28777600093842], [-72.94074500000123, 41.28599300093842], [-72.93995500000123, 41.28363300093843], [-72.93893400000123, 41.28144000093842], [-72.93818844968752, 41.28089042568863], [-72.93819773291962, 41.280868852910906], [-72.93826035692982, 41.28072332451711], [-72.93856000000122, 41.280027000938404], [-72.93814767610063, 41.2784775230399], [-72.93802300000124, 41.27800900093842], [-72.93656600000122, 41.2769720009384], [-72.93655586356462, 41.27671229615719], [-72.93641300000122, 41.2730520009384], [-72.93592195855632, 41.272570184866474], [-72.93524200000122, 41.27190300093837], [-72.93179100000123, 41.26918200093836], [-72.93170048279971, 41.26907927297426], [-72.93064200000121, 41.26787800093835], [-72.93110600000124, 41.26729400093836], [-72.93069200000122, 41.26690000093837], [-72.92971400000121, 41.26714200093836], [-72.92907800000121, 41.26661200093838], [-72.93019800000121, 41.26571700093835], [-72.93094500000122, 41.26474600093834], [-72.93094661866122, 41.26469864943375], [-72.93101600000122, 41.26266900093833], [-72.93126748113063, 41.262341814417056], [-72.93130500000122, 41.26229300093834], [-72.93619200000123, 41.25988800093831], [-72.93954700000121, 41.25883600093832], [-72.94217439158452, 41.25817659458441], [-72.95315400000122, 41.25542100093833], [-72.95462423185234, 41.2543383394446], [-72.95694573560861, 41.25262881130281], [-72.95721300000122, 41.25243200093829], [-72.96002733519792, 41.2521452858244], [-72.96206200000123, 41.25193800093829], [-72.96348200000122, 41.24799900093827], [-72.96821438496993, 41.244441197586674], [-72.96890100000124, 41.24392500093824], [-72.96926215064263, 41.243147456727456], [-72.97042369438702, 41.24064669524336], [-72.97097992992384, 41.23944914034014], [-72.97203900000123, 41.23716900093826], [-72.97513600000123, 41.2338290009382], [-72.97834700000124, 41.23331000093819], [-72.97866677932342, 41.23345044223361], [-72.98106338150443, 41.23450298657152], [-72.98113400000122, 41.234534000938204], [-72.98167223726003, 41.234696971249335], [-72.98558600000123, 41.23588200093821], [-72.98655430775503, 41.23531564648092], [-72.98690400000122, 41.235535000938214], [-72.99028000000123, 41.23473700093819], [-72.99269900000124, 41.23451900093822], [-72.99323200000123, 41.23738600093823], [-72.99212700000123, 41.23900100093825], [-72.99463400000123, 41.241692000938265], [-72.99313400000122, 41.244748000938266]]]}}"
East Hartford,09,003,22630,0900322630,41.763440671255694,-72.61523354195101,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-72.66490800000119, 41.76952800094034], [-72.6641600000012, 41.77219000094033], [-72.65793600000119, 41.77689900094036], [-72.65183600000121, 41.778999000940374], [-72.64593500000119, 41.78589900094039], [-72.64523500000121, 41.79129900094041], [-72.6460350000012, 41.797599000940416], [-72.6398950000012, 41.79828700094045], [-72.6277870000012, 41.79890600094044], [-72.61885600000119, 41.799009000940416], [-72.6167960000012, 41.79912900094043], [-72.58348900000121, 41.800644000940444], [-72.5815150000012, 41.789777000940425], [-72.5814580000012, 41.7887990009404], [-72.5799490000012, 41.78218900094037], [-72.57983600000121, 41.78068800094037], [-72.5784780000012, 41.774042000940334], [-72.5770930000012, 41.76594300094031], [-72.5756250000012, 41.757063000940285], [-72.5730880000012, 41.74392100094023], [-72.5712330000012, 41.7337990009402], [-72.5740590000012, 41.733483000940225], [-72.5977690000012, 41.73055300094022], [-72.60395100000119, 41.729453000940175], [-72.61360800000121, 41.728157000940186], [-72.61649400000121, 41.7275800009402], [-72.62709900000121, 41.72617500094015], [-72.63633500000122, 41.72489900094018], [-72.6478360000012, 41.72789900094019], [-72.6426360000012, 41.7351990009402], [-72.64253600000121, 41.73989900094022], [-72.64463600000121, 41.74569900094024], [-72.64903600000122, 41.750200000940254], [-72.6539900000012, 41.753058000940264], [-72.65593600000119, 41.75430000094029], [-72.6613360000012, 41.758699000940275], [-72.66511400000121, 41.76576200094031], [-72.66490800000119, 41.76952800094034]]]}}"
Clinton,09,007,15350,0900715350,41.29800171237811,-72.53001210136145,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-72.5856570000012, 41.30985200093854], [-72.5835870000012, 41.31089200093856], [-72.57441700000119, 41.314672000938565], [-72.57358100000118, 41.314829000938545], [-72.55882100000119, 41.32230600093858], [-72.55209800000121, 41.32600300093863], [-72.5495480000012, 41.32739100093861], [-72.5317280000012, 41.33676400093865], [-72.52620300000119, 41.33832000093867], [-72.5120340000012, 41.34159900093869], [-72.49956000000121, 41.30742700093854], [-72.49955900000118, 41.30622400093854], [-72.49427700000119, 41.29219100093847], [-72.4942130000012, 41.29204900093847], [-72.49255500000118, 41.287157000938464], [-72.4872340000012, 41.27370000093841], [-72.48622740610239, 41.270687369943694], [-72.49953400000119, 41.26586600093837], [-72.50713300000119, 41.260147000938346], [-72.5069740000012, 41.256896000938326], [-72.51031000000118, 41.25661300093833], [-72.51452900000119, 41.25852900093832], [-72.51802000000119, 41.257762000938314], [-72.52131200000117, 41.26560000093836], [-72.5218958750584, 41.26551505662784], [-72.52941600000119, 41.26442100093834], [-72.53324700000121, 41.262690000938335], [-72.5360320000012, 41.25753000093831], [-72.53633000223309, 41.25481108924081], [-72.54583700000117, 41.26030400093833], [-72.5472350000012, 41.262499000938355], [-72.54765500000119, 41.26432300093835], [-72.5463600000012, 41.26739800093838], [-72.5470350000012, 41.2716000009384], [-72.5443390000012, 41.27369700093837], [-72.54625300000119, 41.27597700093837], [-72.54804600000121, 41.27741500093843], [-72.5459860000012, 41.28033500093842], [-72.54889400000118, 41.28185500093843], [-72.55112800000121, 41.28058300093842], [-72.5550280000012, 41.28060800093839], [-72.5572360000012, 41.281992000938416], [-72.5574340000012, 41.28369500093845], [-72.56113200000121, 41.28750000093843], [-72.5639340000012, 41.288698000938474], [-72.56462800000119, 41.28951900093844], [-72.56452800000119, 41.28999700093845], [-72.5656280000012, 41.29239300093846], [-72.56755900000121, 41.29417400093848], [-72.57014600000119, 41.29441900093848], [-72.57080800000121, 41.29577600093849], [-72.5699770000012, 41.296646000938495], [-72.57173900000119, 41.2975650009385], [-72.5707020000012, 41.2980040009385], [-72.57344800000119, 41.2991750009385], [-72.5759530000012, 41.3009210009385], [-72.57634000000121, 41.30242500093851], [-72.57987500000121, 41.304002000938524], [-72.58182200000121, 41.30390200093852], [-72.58112300000118, 41.304932000938514], [-72.5825020000012, 41.30638600093852], [-72.58559900000121, 41.307348000938525], [-72.58615700000121, 41.30915100093855], [-72.5856570000012, 41.30985200093854]]]}}"
East Hampton,09,007,22490,0900722490,41.56955586117942,-72.50738787428729,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-72.56203500000119, 41.55944400093955], [-72.5608440000012, 41.56047300093955], [-72.5595230000012, 41.56235500093955], [-72.5591920000012, 41.56459900093958], [-72.5592480000012, 41.56628100093955], [-72.5583970000012, 41.56891900093959], [-72.5576740000012, 41.578037000939595], [-72.5540870000012, 41.581516000939615], [-72.55040900000121, 41.58646000093966], [-72.54960100000119, 41.588024000939654], [-72.54654900000119, 41.59215900093969], [-72.54352800000119, 41.59550800093967], [-72.54294500000121, 41.59706500093969], [-72.54190800000119, 41.60181100093971], [-72.5407960000012, 41.605365000939706], [-72.5444890000012, 41.61581800093976], [-72.5303430000012, 41.617323000939756], [-72.52929000000121, 41.61743500093977], [-72.5303870000012, 41.61956600093976], [-72.53122800000119, 41.62111200093976], [-72.54423000000119, 41.64269600093987], [-72.5345830000012, 41.64387900093987], [-72.53213200000118, 41.64399900093987], [-72.52183200000123, 41.64549900093988], [-72.5054310000012, 41.6469990009399], [-72.50487500000119, 41.64553400093987], [-72.4818420000012, 41.60818000093975], [-72.4815370000012, 41.60774100093975], [-72.47260200000119, 41.592388000939664], [-72.4667300000012, 41.58389900093962], [-72.44905900000117, 41.553937000939534], [-72.44655400000119, 41.550657000939516], [-72.43513800000119, 41.531870000939435], [-72.4307670000012, 41.524567000939385], [-72.44954900000118, 41.522530000939405], [-72.45419300000118, 41.529765000939435], [-72.4553980000012, 41.53102300093944], [-72.4586570000012, 41.536817000939465], [-72.4588450000012, 41.53958300093948], [-72.45970400000121, 41.54002200093948], [-72.45931300000117, 41.53916400093946], [-72.46169500000119, 41.53541500093944], [-72.46355700000119, 41.533516000939436], [-72.46592600000119, 41.53267700093944], [-72.46861900000118, 41.531080000939426], [-72.46974200000119, 41.52965200093943], [-72.47553000000117, 41.52425500093944], [-72.4794390000012, 41.521840000939385], [-72.48037300000121, 41.5194650009394], [-72.48504800000119, 41.518735000939365], [-72.55199700000121, 41.511225000939355], [-72.5525810000012, 41.51140700093938], [-72.5549120000012, 41.511050000939356], [-72.5557360000012, 41.51456700093937], [-72.55619400000118, 41.519320000939395], [-72.55585800000121, 41.52495800093941], [-72.5537980000012, 41.53047400093943], [-72.55297400000119, 41.53152700093943], [-72.55134100000122, 41.53530400093946], [-72.5509450000012, 41.538073000939434], [-72.55112800000121, 41.54299400093947], [-72.55158500000121, 41.545497000939505], [-72.5524700000012, 41.547511000939515], [-72.5543930000012, 41.550646000939516], [-72.56080200000122, 41.554049000939514], [-72.5627670000012, 41.55842800093956], [-72.56203500000119, 41.55944400093955]]]}}"
Haddam,09,007,35230,0900735230,41.46768591573269,-72.54582708651925,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-72.63703900000121, 41.46382900093914], [-72.6279030000012, 41.48541500093924], [-72.6294960000012, 41.48872300093928], [-72.63295100000119, 41.497782000939296], [-72.63370100000121, 41.500201000939335], [-72.58772100000121, 41.506515000939345], [-72.58342600000121, 41.507091000939326], [-72.5635420000012, 41.51012200093935], [-72.5549120000012, 41.511050000939356], [-72.5525810000012, 41.51140700093938], [-72.55199700000121, 41.511225000939355], [-72.48504800000119, 41.518735000939365], [-72.48037300000121, 41.5194650009394], [-72.4825920000012, 41.5184430009394], [-72.48278500000119, 41.51517400093937], [-72.4816170000012, 41.514158000939354], [-72.4820960000012, 41.51176000093933], [-72.48403300000119, 41.50903700093936], [-72.48571700000119, 41.504988000939335], [-72.4878470000012, 41.5022360009393], [-72.48791500000121, 41.500363000939316], [-72.48634400000118, 41.49310400093928], [-72.4856870000012, 41.491413000939296], [-72.4830610000012, 41.48953400093928], [-72.47901100000118, 41.48958600093927], [-72.47727000000118, 41.488646000939276], [-72.4768250000012, 41.483743000939235], [-72.47782200000121, 41.47555400093923], [-72.47457500000121, 41.47394800093921], [-72.4719380000012, 41.4720610009392], [-72.4695570000012, 41.4687480009392], [-72.4684910000012, 41.46581800093918], [-72.46854500000119, 41.463916000939165], [-72.46549300000119, 41.45417500093914], [-72.46433600000118, 41.451682000939144], [-72.46307700000119, 41.45012300093911], [-72.45636900000119, 41.43728700093908], [-72.4542280000012, 41.43533700093904], [-72.45098300000119, 41.43366500093906], [-72.50302100000117, 41.42700100093902], [-72.50525100000121, 41.426839000939026], [-72.52415900000119, 41.424813000939025], [-72.53878200000119, 41.42149100093897], [-72.54891700000121, 41.419203000938985], [-72.55534200000119, 41.41814500093897], [-72.56628900000119, 41.41576300093899], [-72.56999900000119, 41.41477000093898], [-72.6049160000012, 41.44020600093909], [-72.60896000000119, 41.44309000093908], [-72.6191740000012, 41.45145500093912], [-72.62264700000122, 41.454610000939134], [-72.63136000000122, 41.459679000939175], [-72.63703900000121, 41.46382900093914]]]}}"
Middletown,09,007,47360,0900747360,41.54762517353121,-72.65486555839806,"{""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-72.7529410000012, 41.59249700093969], [-72.74284000000122, 41.59439800093967], [-72.7390770000012, 41.59479400093969], [-72.7316710000012, 41.59577900093969], [-72.7299400000012, 41.601498000939706], [-72.72704100000122, 41.60239800093971], [-72.7236790000012, 41.603045000939716], [-72.7145380000012, 41.60431000093972], [-72.71244600000121, 41.60242300093971], [-72.7084900000012, 41.6037800009397], [-72.70773900000123, 41.602658000939705], [-72.7051710000012, 41.603251000939736], [-72.69651100000121, 41.6003390009397], [-72.69430100000122, 41.60142200093969], [-72.6892150000012, 41.60077000093972], [-72.68407200000121, 41.601862000939704], [-72.6809560000012, 41.6004910009397], [-72.6803250000012, 41.597373000939704], [-72.6795110000012, 41.597132000939695], [-72.6770990000012, 41.59799700093969], [-72.6743420000012, 41.59980400093971], [-72.67181200000121, 41.597626000939684], [-72.67319500000119, 41.59468600093969], [-72.6703570000012, 41.591731000939674], [-72.66799900000119, 41.59190000093966], [-72.66729300000121, 41.58923800093965], [-72.6653770000012, 41.58710400093965], [-72.6678980000012, 41.586249000939645], [-72.66809700000121, 41.58354900093965], [-72.66545300000122, 41.581878000939625], [-72.65870000000122, 41.5788730009396], [-72.6578900000012, 41.5789620009396], [-72.6551370000012, 41.5774550009396], [-72.6562290000012, 41.57608100093959], [-72.6561010000012, 41.57339500093959], [-72.6540340000012, 41.57229300093959], [-72.65256200000121, 41.57301800093958], [-72.65154600000122, 41.57310600093958], [-72.64880200000121, 41.575236000939604], [-72.64843600000121, 41.5692210009396], [-72.6470330000012, 41.565556000939566], [-72.6442970000012, 41.56291000093953], [-72.64131300000119, 41.56136000093955], [-72.63868200000121, 41.56038800093956], [-72.63425900000121, 41.56065700093955], [-72.6289240000012, 41.56098100093955], [-72.6238480000012, 41.560561000939565], [-72.6197570000012, 41.56112900093956], [-72.6187990000012, 41.56127000093956], [-72.6140170000012, 41.56212500093955], [-72.6099010000012, 41.56284200093954], [-72.60660300000119, 41.562333000939546], [-72.6031510000012, 41.560488000939564], [-72.5952110000012, 41.55809300093956], [-72.5926330000012, 41.557810000939554], [-72.5886960000012, 41.55820700093954], [-72.5798460000012, 41.55794000093955], [-72.57346700000119, 41.55710100093954], [-72.56573000000121, 41.554850000939524], [-72.56080200000122, 41.554049000939514], [-72.5543930000012, 41.550646000939516], [-72.5524700000012, 41.547511000939515], [-72.55158500000121, 41.545497000939505], [-72.55112800000121, 41.54299400093947], [-72.5509450000012, 41.538073000939434], [-72.55134100000122, 41.53530400093946], [-72.55297400000119, 41.53152700093943], [-72.5537980000012, 41.53047400093943], [-72.55585800000121, 41.52495800093941], [-72.55619400000118, 41.519320000939395], [-72.5557360000012, 41.51456700093937], [-72.5549120000012, 41.511050000939356], [-72.5635420000012, 41.51012200093935], [-72.58342600000121, 41.507091000939326], [-72.58772100000121, 41.506515000939345], [-72.63370100000121, 41.500201000939335], [-72.6483220000012, 41.49842500093929], [-72.6775950000012, 41.4948380009393], [-72.67789600000121, 41.496230000939285], [-72.67905400000122, 41.507989000939325], [-72.68045900000119, 41.51470800093937], [-72.6803130000012, 41.51620000093939], [-72.68126900000121, 41.516869000939366], [-72.68086300000122, 41.52270500093939], [-72.68257500000121, 41.53108900093944], [-72.6873620000012, 41.53615700093946], [-72.6880930000012, 41.537033000939466], [-72.6881990000012, 41.538631000939475], [-72.69021800000121, 41.54202300093948], [-72.69132300000122, 41.543959000939495], [-72.69434500000122, 41.549201000939526], [-72.7009030000012, 41.549028000939494], [-72.71120300000122, 41.547719000939495], [-72.71166500000122, 41.548653000939495], [-72.7228790000012, 41.54795200093948], [-72.73358400000122, 41.5461580009395], [-72.73486400000121, 41.54432700093948], [-72.7425270000012, 41.5440730009395], [-72.7488780000012, 41.54427900093946], [-72.74899100000121, 41.5463080009395], [-72.7492690000012, 41.54748500093948], [-72.7502400000012, 41.559177000939506], [-72.75218100000122, 41.57889400093961], [-72.7529410000012, 41.59249700093969]]]}}"
